Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX57,OUT045,1559.9736407643313
FDX36,OUT027,5041.821497446804
FDL16,OUT045,790.3307954098364
FDT16,OUT010,471.3068466911765
FDN16,OUT018,1673.9839872860641
FDC03,OUT046,3011.525299159664
DRF60,OUT013,3805.948604166663
FDS27,OUT027,5041.821497446804
FDP33,OUT010,471.3068466911765
FDJ36,OUT018,1559.9736407643313
NCR42,OUT013,646.0888157894736
FDV14,OUT017,1349.512904332131
NCP42,OUT035,3011.525299159664
FDB50,OUT027,2846.400822516556
NCC30,OUT027,5041.821497446804
FDA23,OUT018,1559.9736407643313
FDW16,OUT017,1349.512904332131
FDQ52,OUT010,471.3068466911765
FDB58,OUT049,2006.4707423197508
NCP29,OUT049,1068.5067658349326
NCM05,OUT045,4125.17447454068
FDO25,OUT013,3549.850947508305
NCM54,OUT046,2117.4513803278683
NCL54,OUT046,2843.5697892156877
FDL39,OUT010,471.3068466911765
FDF53,OUT018,2843.5697892156877
NCQ42,OUT035,2117.4513803278683
FDF58,OUT013,1068.5067658349326
FDZ04,OUT035,1068.5067658349326
FDE26,OUT019,207.13050352504655
FDS60,OUT017,2843.5697892156877
FDV58,OUT017,3011.525299159664
FDM04,OUT045,790.3307954098364
FDE08,OUT035,2432.662580732177
NCB43,OUT049,3190.6434675824175
FDU11,OUT010,207.13050352504655
FDF22,OUT019,471.3068466911765
FDE24,OUT013,2117.4513803278683
DRJ49,OUT046,2006.4707423197508
NCQ53,OUT035,3805.948604166663
NCL41,OUT013,646.0888157894736
FDR22,OUT013,1673.9839872860641
FDH04,OUT035,1349.512904332131
DRH15,OUT045,646.0888157894736
FDY40,OUT049,790.3307954098364
NCI17,OUT035,1559.9736407643313
NCC18,OUT013,2843.5697892156877
FDY28,OUT027,5041.821497446804
FDB45,OUT027,2846.400822516556
NCL30,OUT018,2117.4513803278683
FDM10,OUT017,3549.850947508305
FDH22,OUT027,2846.400822516556
NCZ53,OUT017,3190.6434675824175
NCI18,OUT013,3805.948604166663
FDH14,OUT027,2846.400822516556
FDR36,OUT027,646.0888157894736
FDW01,OUT045,2432.662580732177
FDK02,OUT027,2846.400822516556
FDJ02,OUT018,2432.662580732177
FDU55,OUT013,4125.17447454068
NCV18,OUT027,2846.400822516556
FDH14,OUT018,2117.4513803278683
FDZ37,OUT045,1349.512904332131
FDX49,OUT049,3549.850947508305
NCD43,OUT046,1673.9839872860641
FDZ07,OUT013,1068.5067658349326
FDK43,OUT035,2006.4707423197508
FDR32,OUT018,3549.850947508305
FDT39,OUT013,2432.662580732177
NCV54,OUT017,2006.4707423197508
FDF38,OUT018,646.0888157894736
FDV60,OUT046,3011.525299159664
FDH44,OUT027,5041.821497446804
FDS21,OUT046,1068.5067658349326
NCL41,OUT045,646.0888157894736
FDM46,OUT017,1349.512904332131
FDU27,OUT045,790.3307954098364
NCJ54,OUT017,3805.948604166663
DRG51,OUT018,2633.83984390244
NCA29,OUT019,471.3068466911765
FDR47,OUT045,3011.525299159664
NCL19,OUT027,2846.400822516556
DRG01,OUT049,1068.5067658349326
FDG10,OUT046,1068.5067658349326
NCV05,OUT049,2432.662580732177
NCH18,OUT019,471.3068466911765
FDV14,OUT018,1349.512904332131
DRJ23,OUT035,3190.6434675824175
DRJ11,OUT046,3190.6434675824175
FDZ03,OUT017,3190.6434675824175
FDI27,OUT010,207.13050352504655
FDJ14,OUT018,1349.512904332131
FDU32,OUT017,2006.4707423197508
FDD47,OUT027,5041.821497446804
DRF36,OUT035,3011.525299159664
FDM21,OUT046,4125.17447454068
FDV10,OUT018,646.0888157894736
FDH60,OUT018,3011.525299159664
FDX47,OUT010,471.3068466911765
FDT19,OUT019,471.3068466911765
FDO11,OUT045,4125.17447454068
FDH24,OUT027,5041.821497446804
FDL02,OUT018,1673.9839872860641
FDB02,OUT049,2843.5697892156877
FDA43,OUT046,3011.525299159664
FDG52,OUT045,790.3307954098364
DRC12,OUT013,3190.6434675824175
FDY37,OUT018,2117.4513803278683
NCU18,OUT045,2117.4513803278683
FDU09,OUT035,1068.5067658349326
DRJ25,OUT027,790.3307954098364
DRE12,OUT018,1892.0661445161302
DRL47,OUT017,2117.4513803278683
DRK01,OUT046,1559.9736407643313
FDC22,OUT019,471.3068466911765
FDG44,OUT013,1068.5067658349326
FDW04,OUT035,2006.4707423197508
FDK09,OUT049,3549.850947508305
NCN43,OUT035,2006.4707423197508
FDG04,OUT049,3190.6434675824175
FDH32,OUT010,207.13050352504655
DRI47,OUT017,2432.662580732177
DRE15,OUT013,1068.5067658349326
FDY11,OUT035,1068.5067658349326
FDO60,OUT049,790.3307954098364
FDQ20,OUT018,646.0888157894736
FDO57,OUT027,5041.821497446804
FDT14,OUT019,207.13050352504655
FDA57,OUT049,646.0888157894736
DRN35,OUT017,646.0888157894736
FDJ03,OUT046,790.3307954098364
FDX28,OUT017,1559.9736407643313
DRE25,OUT045,1349.512904332131
FDR09,OUT046,4125.17447454068
FDB23,OUT035,3805.948604166663
FDO08,OUT045,2633.83984390244
FDQ23,OUT049,1559.9736407643313
FDW04,OUT013,2006.4707423197508
DRK13,OUT010,471.3068466911765
NCL17,OUT027,2846.400822516556
FDY21,OUT035,3011.525299159664
FDJ38,OUT027,5041.821497446804
FDA37,OUT019,207.13050352504655
FDV43,OUT013,790.3307954098364
FDL36,OUT046,1349.512904332131
FDD53,OUT045,646.0888157894736
FDZ19,OUT010,471.3068466911765
FDV21,OUT045,2006.4707423197508
NCL54,OUT018,2843.5697892156877
DRI47,OUT027,5041.821497446804
DRG03,OUT049,2432.662580732177
FDG21,OUT013,2432.662580732177
FDW03,OUT018,1673.9839872860641
NCI55,OUT046,2117.4513803278683
DRC36,OUT019,471.3068466911765
FDH22,OUT017,2006.4707423197508
FDV20,OUT045,2117.4513803278683
NCU41,OUT027,5041.821497446804
FDN46,OUT027,2846.400822516556
FDK50,OUT045,2633.83984390244
NCA05,OUT027,5041.821497446804
DRH01,OUT018,2843.5697892156877
FDT08,OUT018,2432.662580732177
FDM08,OUT018,3805.948604166663
FDZ07,OUT035,1068.5067658349326
FDS22,OUT017,790.3307954098364
FDV35,OUT027,5041.821497446804
FDI28,OUT010,207.13050352504655
FDW58,OUT027,2846.400822516556
FDT52,OUT045,3805.948604166663
FDY34,OUT046,2633.83984390244
FDR10,OUT046,2633.83984390244
FDK57,OUT017,2006.4707423197508
FDR02,OUT027,2846.400822516556
FDX49,OUT046,3549.850947508305
FDQ20,OUT046,646.0888157894736
DRK23,OUT045,4125.17447454068
NCW06,OUT046,3011.525299159664
FDR31,OUT017,2432.662580732177
NCE43,OUT013,2633.83984390244
DRO59,OUT027,2846.400822516556
FDN09,OUT049,3805.948604166663
FDR11,OUT046,2633.83984390244
FDO57,OUT013,2633.83984390244
NCX18,OUT017,3011.525299159664
FDB05,OUT018,4125.17447454068
FDQ08,OUT018,1068.5067658349326
NCG43,OUT035,1349.512904332131
FDJ56,OUT013,1559.9736407643313
FDA13,OUT010,207.13050352504655
FDO56,OUT017,1892.0661445161302
FDB37,OUT018,3805.948604166663
FDZ02,OUT018,1559.9736407643313
FDQ24,OUT046,4125.17447454068
FDM16,OUT013,1068.5067658349326
FDU35,OUT049,1559.9736407643313
FDT35,OUT035,2633.83984390244
NCX30,OUT049,3805.948604166663
FDG04,OUT017,3190.6434675824175
FDI12,OUT035,1349.512904332131
FDE35,OUT035,1068.5067658349326
NCP14,OUT027,2846.400822516556
NCY53,OUT045,1673.9839872860641
FDP49,OUT017,1068.5067658349326
FDQ04,OUT017,646.0888157894736
FDM39,OUT035,2843.5697892156877
FDO58,OUT019,471.3068466911765
FDC56,OUT017,1892.0661445161302
NCQ54,OUT046,2633.83984390244
FDV10,OUT027,646.0888157894736
NCK17,OUT046,646.0888157894736
NCF55,OUT027,646.0888157894736
FDV33,OUT013,4125.17447454068
NCH29,OUT019,207.13050352504655
FDA37,OUT027,2846.400822516556
FDH46,OUT018,1559.9736407643313
FDS25,OUT035,1673.9839872860641
FDH04,OUT027,2846.400822516556
FDX52,OUT046,3011.525299159664
NCD42,OUT017,646.0888157894736
FDW47,OUT017,2117.4513803278683
FDL25,OUT027,2846.400822516556
NCJ06,OUT010,207.13050352504655
FDY09,OUT013,2843.5697892156877
FDS40,OUT046,646.0888157894736
FDH41,OUT017,3549.850947508305
FDG38,OUT035,1349.512904332131
FDU03,OUT027,5041.821497446804
FDV20,OUT046,2117.4513803278683
DRB13,OUT045,3011.525299159664
NCQ30,OUT013,2006.4707423197508
NCH06,OUT013,3549.850947508305
FDU50,OUT018,1892.0661445161302
NCO42,OUT019,471.3068466911765
FDW09,OUT018,1349.512904332131
FDH04,OUT013,1349.512904332131
FDC21,OUT045,1673.9839872860641
FDL21,OUT049,646.0888157894736
FDM46,OUT010,207.13050352504655
FDT22,OUT019,207.13050352504655
FDB28,OUT035,3011.525299159664
FDI12,OUT018,1349.512904332131
FDA28,OUT045,2117.4513803278683
FDF59,OUT013,2006.4707423197508
FDM45,OUT027,2846.400822516556
FDQ56,OUT017,1349.512904332131
FDR46,OUT049,2432.662580732177
FDT01,OUT013,3549.850947508305
FDD16,OUT027,1068.5067658349326
NCU30,OUT010,471.3068466911765
FDM40,OUT010,471.3068466911765
FDI56,OUT035,1349.512904332131
NCS30,OUT013,2006.4707423197508
FDU08,OUT017,1559.9736407643313
FDX51,OUT027,5041.821497446804
FDA43,OUT045,3011.525299159664
FDX59,OUT010,207.13050352504655
FDC37,OUT018,1673.9839872860641
FDP58,OUT013,3549.850947508305
NCY42,OUT035,2006.4707423197508
FDF21,OUT018,3190.6434675824175
FDU10,OUT027,646.0888157894736
DRL47,OUT018,2117.4513803278683
FDA58,OUT018,3805.948604166663
FDJ22,OUT049,3011.525299159664
FDK50,OUT046,2633.83984390244
FDO38,OUT035,1349.512904332131
DRF60,OUT035,3805.948604166663
NCZ42,OUT019,471.3068466911765
FDD35,OUT049,1892.0661445161302
FDL25,OUT045,1349.512904332131
FDJ16,OUT013,1068.5067658349326
DRK59,OUT049,3549.850947508305
FDI50,OUT046,3805.948604166663
NCB19,OUT045,1349.512904332131
DRI37,OUT035,1068.5067658349326
FDA14,OUT027,5041.821497446804
FDC08,OUT018,3549.850947508305
FDS45,OUT046,1673.9839872860641
FDI21,OUT049,1068.5067658349326
DRJ47,OUT035,2843.5697892156877
DRE37,OUT027,5041.821497446804
FDT55,OUT018,2633.83984390244
NCG42,OUT027,2846.400822516556
FDA31,OUT049,2843.5697892156877
NCW42,OUT046,3805.948604166663
FDF50,OUT017,3011.525299159664
FDK56,OUT049,3190.6434675824175
FDX10,OUT035,646.0888157894736
NCK07,OUT027,5041.821497446804
FDZ49,OUT017,3549.850947508305
FDR33,OUT013,1673.9839872860641
FDO44,OUT018,1673.9839872860641
FDA20,OUT046,3190.6434675824175
NCL30,OUT045,2117.4513803278683
FDI05,OUT019,207.13050352504655
FDQ12,OUT018,3805.948604166663
FDH47,OUT017,1559.9736407643313
FDH34,OUT018,3190.6434675824175
FDF29,OUT046,2117.4513803278683
FDG40,OUT018,646.0888157894736
NCE18,OUT017,4125.17447454068
FDP21,OUT010,471.3068466911765
FDY50,OUT013,1349.512904332131
FDB36,OUT049,2006.4707423197508
NCZ29,OUT049,2117.4513803278683
FDU20,OUT018,1892.0661445161302
FDO56,OUT013,1892.0661445161302
FDW31,OUT049,3011.525299159664
DRH59,OUT013,1068.5067658349326
NCB30,OUT017,3011.525299159664
FDK43,OUT027,2846.400822516556
FDW43,OUT045,3805.948604166663
NCL19,OUT017,2117.4513803278683
FDJ27,OUT046,1559.9736407643313
FDC45,OUT046,2633.83984390244
FDY40,OUT035,790.3307954098364
NCM41,OUT035,1349.512904332131
NCK18,OUT019,471.3068466911765
FDP37,OUT049,2117.4513803278683
FDA27,OUT027,5041.821497446804
NCX30,OUT035,3805.948604166663
FDR09,OUT017,4125.17447454068
FDG08,OUT027,5041.821497446804
NCU30,OUT013,2633.83984390244
FDB16,OUT017,1349.512904332131
FDM16,OUT017,1068.5067658349326
FDC48,OUT013,1349.512904332131
NCF18,OUT046,3190.6434675824175
FDU46,OUT018,1349.512904332131
FDH41,OUT018,3549.850947508305
NCN42,OUT010,471.3068466911765
FDU49,OUT046,1349.512904332131
FDB20,OUT027,2846.400822516556
FDG50,OUT019,207.13050352504655
FDW20,OUT045,2117.4513803278683
NCO55,OUT049,1673.9839872860641
FDX48,OUT046,2432.662580732177
FDU48,OUT046,2117.4513803278683
FDR48,OUT019,471.3068466911765
FDK27,OUT013,2006.4707423197508
FDT35,OUT013,2633.83984390244
FDN12,OUT049,1673.9839872860641
NCE31,OUT019,207.13050352504655
FDL21,OUT017,646.0888157894736
FDV56,OUT017,1673.9839872860641
FDR16,OUT017,3549.850947508305
NCP41,OUT049,1673.9839872860641
FDJ27,OUT013,1559.9736407643313
FDA07,OUT017,2006.4707423197508
FDK55,OUT049,1349.512904332131
FDM33,OUT049,3549.850947508305
FDY46,OUT046,3190.6434675824175
FDD36,OUT046,1892.0661445161302
FDB12,OUT027,2846.400822516556
FDF28,OUT019,207.13050352504655
NCE07,OUT019,207.13050352504655
FDW50,OUT027,5041.821497446804
NCW18,OUT017,3805.948604166663
NCJ17,OUT019,207.13050352504655
DRZ24,OUT010,207.13050352504655
FDS07,OUT035,1892.0661445161302
NCW05,OUT010,207.13050352504655
FDZ22,OUT018,1349.512904332131
FDK02,OUT046,1892.0661445161302
FDZ45,OUT027,5041.821497446804
FDL25,OUT046,1349.512904332131
FDS08,OUT045,2843.5697892156877
NCZ42,OUT027,5041.821497446804
FDX57,OUT035,1559.9736407643313
FDF21,OUT046,3190.6434675824175
FDJ56,OUT018,1559.9736407643313
FDX10,OUT013,646.0888157894736
DRG48,OUT035,2432.662580732177
DRN37,OUT046,2633.83984390244
NCY41,OUT018,646.0888157894736
FDN28,OUT045,1673.9839872860641
FDE34,OUT045,3190.6434675824175
FDR10,OUT045,2633.83984390244
FDC32,OUT017,1349.512904332131
DRG13,OUT046,2633.83984390244
FDP59,OUT049,1673.9839872860641
NCT53,OUT010,471.3068466911765
FDL57,OUT027,5041.821497446804
FDN32,OUT010,471.3068466911765
FDK09,OUT018,3549.850947508305
FDA52,OUT010,471.3068466911765
FDC57,OUT049,3011.525299159664
FDI09,OUT035,3549.850947508305
NCB07,OUT046,3011.525299159664
FDP26,OUT035,1673.9839872860641
FDP40,OUT027,2846.400822516556
FDL15,OUT013,2432.662580732177
FDV07,OUT046,1673.9839872860641
FDS03,OUT017,1068.5067658349326
FDE50,OUT049,3190.6434675824175
FDQ15,OUT017,1349.512904332131
FDQ33,OUT010,471.3068466911765
FDT22,OUT013,1068.5067658349326
DRO35,OUT035,1892.0661445161302
FDJ41,OUT049,4125.17447454068
FDQ27,OUT035,1673.9839872860641
FDC26,OUT017,1892.0661445161302
NCF43,OUT027,2846.400822516556
NCR50,OUT035,2432.662580732177
FDE39,OUT018,1892.0661445161302
FDN49,OUT027,646.0888157894736
DRG11,OUT035,1673.9839872860641
NCA18,OUT049,1892.0661445161302
FDM36,OUT018,2843.5697892156877
FDW32,OUT017,1349.512904332131
NCQ18,OUT010,207.13050352504655
FDX14,OUT027,1068.5067658349326
FDD46,OUT017,2432.662580732177
FDI34,OUT019,471.3068466911765
NCJ17,OUT035,1349.512904332131
FDB52,OUT035,4125.17447454068
FDV55,OUT018,2432.662580732177
FDC57,OUT046,3011.525299159664
FDB29,OUT046,1892.0661445161302
NCO43,OUT035,1559.9736407643313
FDG44,OUT045,1068.5067658349326
FDJ34,OUT045,2006.4707423197508
FDH40,OUT049,1349.512904332131
NCD07,OUT027,2846.400822516556
FDB41,OUT017,790.3307954098364
FDH47,OUT018,1559.9736407643313
DRK37,OUT035,3190.6434675824175
FDM25,OUT019,471.3068466911765
NCX06,OUT045,3190.6434675824175
NCS05,OUT017,2006.4707423197508
FDS39,OUT045,2006.4707423197508
FDC47,OUT027,5041.821497446804
FDG20,OUT013,2843.5697892156877
DRL23,OUT017,1673.9839872860641
FDY33,OUT013,2633.83984390244
NCH18,OUT045,3805.948604166663
FDX47,OUT035,2432.662580732177
NCB06,OUT045,2633.83984390244
FDP36,OUT049,790.3307954098364
FDW44,OUT018,2843.5697892156877
NCU41,OUT018,3011.525299159664
NCS17,OUT046,1559.9736407643313
FDD46,OUT035,2432.662580732177
FDE45,OUT017,2843.5697892156877
FDI09,OUT017,3549.850947508305
NCJ54,OUT010,471.3068466911765
NCA29,OUT018,2843.5697892156877
NCN41,OUT027,2846.400822516556
FDY34,OUT035,2633.83984390244
NCG55,OUT035,1892.0661445161302
DRM49,OUT046,790.3307954098364
NCB42,OUT049,1892.0661445161302
FDE58,OUT045,1892.0661445161302
DRJ25,OUT013,790.3307954098364
FDS47,OUT010,207.13050352504655
FDY21,OUT049,3011.525299159664
NCI54,OUT013,1673.9839872860641
FDO24,OUT017,2633.83984390244
FDY43,OUT035,2633.83984390244
FDF35,OUT018,1673.9839872860641
NCP29,OUT019,207.13050352504655
FDN28,OUT027,2846.400822516556
FDJ50,OUT018,790.3307954098364
FDQ14,OUT027,5041.821497446804
FDC37,OUT035,1673.9839872860641
FDN08,OUT046,1892.0661445161302
FDD04,OUT035,2117.4513803278683
FDW34,OUT018,3805.948604166663
FDP04,OUT017,1068.5067658349326
NCG07,OUT017,3190.6434675824175
NCN14,OUT018,3190.6434675824175
FDJ16,OUT045,1068.5067658349326
NCM42,OUT045,1673.9839872860641
NCF19,OUT046,790.3307954098364
FDY21,OUT018,3011.525299159664
FDY19,OUT035,1892.0661445161302
FDV09,OUT045,2432.662580732177
FDA28,OUT013,2117.4513803278683
FDC38,OUT018,2117.4513803278683
FDL28,OUT045,3549.850947508305
NCH43,OUT049,3549.850947508305
NCN53,OUT045,646.0888157894736
NCW05,OUT017,1673.9839872860641
NCO30,OUT018,3190.6434675824175
FDT04,OUT019,207.13050352504655
FDB27,OUT018,3011.525299159664
NCK07,OUT013,2633.83984390244
NCA53,OUT013,790.3307954098364
FDB33,OUT018,2633.83984390244
FDU37,OUT017,1349.512904332131
FDR13,OUT035,1892.0661445161302
FDE45,OUT049,2843.5697892156877
FDV37,OUT017,3011.525299159664
FDX44,OUT019,207.13050352504655
NCL06,OUT017,4125.17447454068
FDJ28,OUT045,3011.525299159664
FDX55,OUT049,3805.948604166663
NCK17,OUT018,646.0888157894736
FDH52,OUT035,1068.5067658349326
FDN13,OUT027,2846.400822516556
FDK44,OUT018,2843.5697892156877
FDU16,OUT046,1349.512904332131
FDZ07,OUT017,1068.5067658349326
NCN06,OUT027,5041.821497446804
FDH02,OUT010,207.13050352504655
NCW18,OUT045,3805.948604166663
FDH57,OUT013,2006.4707423197508
FDV35,OUT045,2432.662580732177
NCU29,OUT013,2432.662580732177
NCP02,OUT046,1068.5067658349326
FDN44,OUT013,2633.83984390244
FDX03,OUT018,790.3307954098364
FDR11,OUT010,471.3068466911765
FDA36,OUT046,3190.6434675824175
FDP58,OUT027,5041.821497446804
FDH31,OUT045,1559.9736407643313
FDH34,OUT035,3190.6434675824175
FDS13,OUT035,4125.17447454068
FDT01,OUT018,3805.948604166663
FDY09,OUT049,2843.5697892156877
FDV33,OUT027,5041.821497446804
NCW29,OUT010,207.13050352504655
NCN17,OUT045,1559.9736407643313
FDX01,OUT046,1892.0661445161302
FDL03,OUT049,3011.525299159664
DRL59,OUT049,1068.5067658349326
DRM11,OUT027,5041.821497446804
FDA43,OUT049,3011.525299159664
FDZ56,OUT010,471.3068466911765
FDI44,OUT018,1349.512904332131
FDB50,OUT013,1349.512904332131
FDU15,OUT019,207.13050352504655
NCJ19,OUT019,207.13050352504655
FDD48,OUT013,1892.0661445161302
NCW42,OUT035,3805.948604166663
FDL24,OUT017,2843.5697892156877
NCB30,OUT013,3011.525299159664
FDK25,OUT013,2633.83984390244
FDW28,OUT049,3011.525299159664
FDD47,OUT017,2843.5697892156877
FDK16,OUT019,207.13050352504655
FDW37,OUT046,1349.512904332131
FDA48,OUT035,3549.850947508305
FDA14,OUT017,2432.662580732177
FDV15,OUT013,1559.9736407643313
FDN22,OUT049,4125.17447454068
NCD55,OUT045,646.0888157894736
FDY43,OUT013,2633.83984390244
NCU05,OUT017,1349.512904332131
FDF10,OUT035,2432.662580732177
FDR39,OUT018,3190.6434675824175
FDG40,OUT013,646.0888157894736
FDZ28,OUT019,207.13050352504655
FDE02,OUT045,1349.512904332131
FDU60,OUT049,2633.83984390244
FDM21,OUT013,4125.17447454068
FDV52,OUT019,207.13050352504655
NCW06,OUT013,3011.525299159664
FDX36,OUT035,3549.850947508305
FDT35,OUT027,5041.821497446804
NCL19,OUT010,207.13050352504655
NCD31,OUT046,2633.83984390244
FDE53,OUT019,207.13050352504655
FDW58,OUT019,207.13050352504655
DRF48,OUT046,3190.6434675824175
FDW57,OUT035,2843.5697892156877
DRH13,OUT017,1673.9839872860641
FDT33,OUT013,2633.83984390244
DRK47,OUT027,5041.821497446804
FDY22,OUT010,207.13050352504655
FDC35,OUT019,471.3068466911765
FDO03,OUT013,3805.948604166663
FDF24,OUT045,1349.512904332131
FDF56,OUT018,2843.5697892156877
FDD28,OUT013,1068.5067658349326
FDG53,OUT027,2846.400822516556
FDO27,OUT019,207.13050352504655
NCF54,OUT018,2843.5697892156877
FDC20,OUT027,1068.5067658349326
FDU10,OUT046,646.0888157894736
DRA24,OUT018,2633.83984390244
FDA02,OUT010,471.3068466911765
FDG10,OUT017,1068.5067658349326
FDW39,OUT010,471.3068466911765
FDP04,OUT019,207.13050352504655
NCM55,OUT013,3190.6434675824175
FDG47,OUT045,4125.17447454068
NCU41,OUT017,3011.525299159664
NCK31,OUT017,790.3307954098364
FDZ46,OUT045,1673.9839872860641
FDU13,OUT027,5041.821497446804
NCF19,OUT045,790.3307954098364
NCJ43,OUT013,2843.5697892156877
NCJ05,OUT045,2432.662580732177
FDS04,OUT027,2846.400822516556
FDX28,OUT010,207.13050352504655
FDB41,OUT027,790.3307954098364
FDG53,OUT046,2006.4707423197508
FDL15,OUT010,471.3068466911765
FDQ08,OUT049,1068.5067658349326
DRN36,OUT013,1559.9736407643313
FDI46,OUT013,4125.17447454068
FDG16,OUT027,5041.821497446804
FDV32,OUT013,1068.5067658349326
FDF44,OUT010,207.13050352504655
FDK04,OUT018,1068.5067658349326
NCA41,OUT013,3011.525299159664
FDD51,OUT017,790.3307954098364
NCZ53,OUT045,3190.6434675824175
FDP01,OUT027,5041.821497446804
FDY25,OUT049,3190.6434675824175
FDB17,OUT018,2843.5697892156877
NCV54,OUT018,1892.0661445161302
FDJ32,OUT017,1068.5067658349326
FDA37,OUT049,2006.4707423197508
FDG35,OUT035,2843.5697892156877
NCM05,OUT018,4125.17447454068
FDG45,OUT046,3805.948604166663
FDH28,OUT013,646.0888157894736
NCE18,OUT049,4125.17447454068
FDH38,OUT045,1892.0661445161302
FDR56,OUT013,3011.525299159664
FDH17,OUT027,2846.400822516556
FDD39,OUT049,3549.850947508305
FDB41,OUT049,790.3307954098364
NCR53,OUT046,3549.850947508305
FDX46,OUT017,1068.5067658349326
FDV28,OUT049,646.0888157894736
FDA08,OUT018,2633.83984390244
FDH45,OUT017,646.0888157894736
NCS38,OUT010,207.13050352504655
FDD40,OUT010,471.3068466911765
DRM59,OUT035,2432.662580732177
NCJ43,OUT018,2843.5697892156877
NCN29,OUT013,790.3307954098364
NCC19,OUT045,3011.525299159664
FDR56,OUT035,3011.525299159664
FDZ43,OUT049,3805.948604166663
FDJ32,OUT010,207.13050352504655
DRH03,OUT017,1349.512904332131
NCZ54,OUT035,2633.83984390244
FDE26,OUT017,2432.662580732177
FDS03,OUT045,1068.5067658349326
DRZ24,OUT019,207.13050352504655
FDO48,OUT027,5041.821497446804
FDW39,OUT049,2843.5697892156877
NCK05,OUT049,1068.5067658349326
NCK30,OUT017,4125.17447454068
FDT27,OUT018,3549.850947508305
FDS08,OUT019,471.3068466911765
NCJ19,OUT049,1068.5067658349326
FDC58,OUT045,646.0888157894736
DRE37,OUT013,3190.6434675824175
FDW02,OUT035,2006.4707423197508
FDJ02,OUT010,471.3068466911765
FDX09,OUT045,2843.5697892156877
FDT31,OUT010,471.3068466911765
FDI24,OUT049,2843.5697892156877
FDY09,OUT045,2843.5697892156877
FDV28,OUT045,646.0888157894736
DRM47,OUT049,3011.525299159664
FDT52,OUT019,471.3068466911765
FDI48,OUT018,1068.5067658349326
FDY55,OUT017,4125.17447454068
FDU48,OUT013,2117.4513803278683
FDN25,OUT045,1068.5067658349326
FDP20,OUT049,2117.4513803278683
FDJ15,OUT013,3190.6434675824175
FDD04,OUT018,2117.4513803278683
FDY58,OUT045,3805.948604166663
FDR37,OUT018,3190.6434675824175
FDF44,OUT013,2006.4707423197508
FDD32,OUT045,1349.512904332131
FDR57,OUT017,2432.662580732177
DRG39,OUT027,1068.5067658349326
FDX15,OUT017,2633.83984390244
DRN37,OUT045,2633.83984390244
FDW40,OUT027,2846.400822516556
FDB32,OUT049,1349.512904332131
FDM40,OUT018,2006.4707423197508
FDE39,OUT027,2846.400822516556
DRH49,OUT017,1349.512904332131
FDT46,OUT049,790.3307954098364
NCF06,OUT035,4125.17447454068
FDP07,OUT017,3011.525299159664
FDC04,OUT013,3805.948604166663
FDZ32,OUT017,1673.9839872860641
FDD50,OUT045,2633.83984390244
FDU56,OUT017,3190.6434675824175
FDV34,OUT017,1068.5067658349326
NCY41,OUT013,646.0888157894736
NCK18,OUT046,2633.83984390244
DRH25,OUT049,1068.5067658349326
FDT57,OUT046,3805.948604166663
FDV56,OUT018,1673.9839872860641
FDV12,OUT045,1559.9736407643313
FDN52,OUT017,1349.512904332131
FDX38,OUT035,790.3307954098364
FDE47,OUT018,2117.4513803278683
NCO07,OUT013,3805.948604166663
FDV09,OUT027,5041.821497446804
FDZ23,OUT019,471.3068466911765
DRH51,OUT018,1349.512904332131
NCY54,OUT045,2843.5697892156877
DRG49,OUT013,3549.850947508305
NCC19,OUT049,3011.525299159664
NCV53,OUT045,3805.948604166663
FDZ47,OUT019,207.13050352504655
NCO26,OUT018,1892.0661445161302
NCP02,OUT045,1068.5067658349326
NCW30,OUT018,4125.17447454068
NCN55,OUT046,3805.948604166663
FDB20,OUT010,207.13050352504655
DRL11,OUT013,2633.83984390244
DRD60,OUT045,3190.6434675824175
FDW14,OUT010,207.13050352504655
FDL27,OUT010,207.13050352504655
FDU09,OUT018,1068.5067658349326
DRH36,OUT027,1068.5067658349326
FDP34,OUT027,5041.821497446804
FDE04,OUT017,2843.5697892156877
FDZ57,OUT027,2846.400822516556
FDF02,OUT010,207.13050352504655
FDG28,OUT045,3805.948604166663
NCI31,OUT046,646.0888157894736
FDT43,OUT013,790.3307954098364
FDU20,OUT046,2117.4513803278683
FDD53,OUT013,646.0888157894736
FDW15,OUT045,2432.662580732177
NCT53,OUT045,2633.83984390244
NCG55,OUT027,2846.400822516556
FDD48,OUT035,1892.0661445161302
FDG47,OUT049,4125.17447454068
FDI21,OUT017,1068.5067658349326
FDT27,OUT017,3549.850947508305
DRO35,OUT013,1892.0661445161302
FDD33,OUT017,3805.948604166663
FDC04,OUT035,3805.948604166663
FDY34,OUT013,2633.83984390244
DRJ49,OUT049,2006.4707423197508
FDE05,OUT049,2432.662580732177
FDU31,OUT017,3805.948604166663
NCN19,OUT027,5041.821497446804
FDK56,OUT027,5041.821497446804
FDK58,OUT017,1673.9839872860641
NCJ42,OUT035,1673.9839872860641
FDZ34,OUT027,5041.821497446804
FDA52,OUT018,2843.5697892156877
NCR29,OUT013,1068.5067658349326
FDT48,OUT035,3011.525299159664
DRJ51,OUT019,471.3068466911765
NCS54,OUT046,2843.5697892156877
FDV01,OUT035,2432.662580732177
DRG51,OUT027,5041.821497446804
NCG42,OUT013,2117.4513803278683
